flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,label
93.00970483,63799.8,14.8,63.6,6.108241359,6.108241359,0,0,0,0,0,0,0,0,0,0,0,175.8,360.7,0,0,0,0,0,0,0,0,1,0,0,0,1,1,371.4,50,124.8,63.71833333,25.10488955,67,0.015253997,5.5,11.25062086,35.50367528,999.0487024,0.8,38.5,BenignTraffic
0,0,47,64,2349.75014,2349.75014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069,578,578,578,0,578,83573759.1,9.5,34,0,0,0,141.55,Mirai-greip_flood
4.978862965,108,6,64,0.401698168,0.401698168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,82956104.07,9.5,10.39230485,0,0,0,141.55,DoS-TCP_Flood
0,53.46,5.94,63.36,1.688429281,1.688429281,0,0,0,0,1,1,0,0,0,0,0,0.99,0.99,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.42,54,54.42,54.02505635,0.099278522,54.06,83331817.1,9.5,10.39472701,0.140855158,0.142091263,0.07,141.55,DDoS-PSHACK_Flood
0.000664549,55.42,6,64,14.98885169,14.98885169,0,0,1,0,0,0,0,0,0,0.99,0,0.02,0.02,0,0,0,0,0,0,0,1,0,0,0,0,1,1,568.96,54,55.96,54.10633523,0.44374271,54.49,83089055.59,9.5,10.40253489,0.631255657,4.983406337,0.04,141.55,DDoS-SYN_Flood
0,54,6,64,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83344757.66,9.5,10.39230485,0,0,0,141.55,DDoS-RSTFINFlood
0,54,6,64,6.62552316,6.62552316,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83362538.36,9.5,10.39230485,0,0,0,141.55,DDoS-SynonymousIP_Flood
1.818465958,92.34,6,64,0.780958404,0.780958404,0,0,1,0,0,0,0,0,0,1.71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83362486.57,9.5,10.39230485,0,0,0,141.55,DDoS-SynonymousIP_Flood
0.059718671,64.33,6.11,66.55,1.454484849,1.454484849,0,0,0,0,1,1,0,0,0,0.04,0,0.98,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,589.04,54,76.04,55.62089929,5.698846479,55.83,83331133.96,9.5,10.54003302,8.073236836,260.8216903,0.26,141.55,DDoS-PSHACK_Flood
0,54,6,64,75.0752488,75.0752488,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,82981166.85,9.5,10.39230485,0,0,0,141.55,DoS-SYN_Flood
0,0,1,64,61.23160922,61.23160922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441,42,42,42,0,42,83483198.36,9.5,9.16515139,0,0,0,141.55,DDoS-ICMP_Flood
0.054724953,7075,17,64,2580.06389,2580.06389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,525,50,50,50,0,50,83028597.03,9.5,10,0,0,0,141.55,DoS-UDP_Flood
0.115232775,34919,17,64,29088.06239,29088.06239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,525,50,50,50,0,50,83106911.1,9.5,10,0,0,0,141.55,DDoS-UDP_Flood
2.524098551,158.22,6,64,1.369400289,1.369400289,0,0,1,0,0,0,0,0,0,2.93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83361447.53,9.5,10.39230485,0,0,0,141.55,DDoS-SynonymousIP_Flood
0,54,6,64,19.79507868,19.79507868,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83068396.58,9.5,10.39230485,0,0,0,141.55,DDoS-TCP_Flood
0.108125107,42960,16.84,65.91,9749.106272,9749.106272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,525.4,50,50.4,50.02052632,0.088248365,50.2,83102145.72,9.5,10.0020943,0.126315789,0.398891967,0.02,141.55,DDoS-UDP_Flood
0.249604785,39082.5,17,64,5426.657074,5426.657074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,525,50,50,50,0,50,83102143.01,9.5,10,0,0,0,141.55,DDoS-UDP_Flood
0,54,6,64,1.656690612,1.656690612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83037685.67,9.5,10.39230485,0,0,0,141.55,DDoS-TCP_Flood
0,0,1,64,76.48187015,76.48187015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441,42,42,42,0,42,83128165.16,9.5,9.16515139,0,0,0,141.55,DDoS-ICMP_Flood
0,54,6,64,26.95592872,26.95592872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83076181.37,9.5,10.39230485,0,0,0,141.55,DDoS-TCP_Flood
0,161.42,16.89,65.74,9.951103779,9.951103779,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1696.94,157.94,162,161.7577886,0.959692377,161.42,83008121.58,9.5,17.98638453,1.361599863,13.27763911,0.07,141.55,DoS-UDP_Flood
0,0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441,42,42,42,0,42,83150700.5,9.5,9.16515139,0,0,0,141.55,DDoS-ICMP_Flood
0,54,6,64,9.951536635,9.951536635,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83348382.96,9.5,10.39230485,0,0,0,141.55,DDoS-RSTFINFlood
0,54,6,64,0.399896343,0.399896343,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83331044.38,9.5,10.39230485,0,0,0,141.55,DDoS-PSHACK_Flood
0.07268043,60.74,6.11,67.62,2.288881358,2.288881358,0,0,0,0,0,0,0,0,0,0.05,0,0,0.03,0,0,0,0,0,0,0,1,0,0,0,0,1,1,593.4,54.12,80.4,56.53477888,7.358950926,55.72,83072004.76,9.5,10.62265234,10.42014649,306.0448864,0.34,141.55,DDoS-TCP_Flood
0,174,6,64,11.96069674,11.96069674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1827,174,174,174,0,174,83064054.53,9.5,18.65475811,0,0,0,141.55,DDoS-TCP_Flood
115.465976,4604.3,6.5,69.5,17.70852607,17.70852607,0,0,0,0,0,1,0,0,0.7,1.4,0,13.2,22.9,0,1,0,0,0,0,0,1,0,0,0,0,1,1,519.7,64.8,213.6,99.09686508,56.32329292,84.4,0.024253798,5.5,13.99699678,79.65316472,3628.831227,0.9,38.5,BenignTraffic
0,0,0.99,63.36,77.75797406,77.75797406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,443.52,42,44.52,42.20659314,0.680380609,42.18,83124512.83,9.5,9.187527836,0.963565864,3.386858825,0.14,141.55,DDoS-ICMP_Flood
0.002559071,161.46,16.89,65.91,13.96812284,13.96812284,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1679.4,140.4,160.92,158.1144412,6.433546489,160.92,83007907.65,9.5,17.76112104,9.106582974,233.7393177,0.19,141.55,DoS-UDP_Flood
0,0,1,64,51.71545001,51.71545001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441,42,42,42,0,42,83149452.99,9.5,9.16515139,0,0,0,141.55,DDoS-ICMP_Flood
0,54,6,64,71.50011507,71.50011507,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83314368.06,9.5,10.39230485,0,0,0,141.55,DDoS-PSHACK_Flood
0,3.42,46.7,64,16.88803529,16.88803529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6201,577,592,591.1345567,3.492756629,589.5,83677208.58,9.5,34.38379968,4.958425729,205.2321384,0.06,141.55,Mirai-greeth_flood
0.046566868,83.89,5.94,62.94,4.106371501,4.106371501,0,0,0,0,1,1,0,0,0,0,0,1.07,1.11,0,0,0,0,0,0,0,1,0,0,0,0,1,1,569.72,54,56.66,54.1395,0.587075441,55.39,83318193.55,9.5,10.40554005,0.84,9.921440443,0.04,141.55,DDoS-PSHACK_Flood
0.047292125,32714.64,16.41,69.62,17161.13716,17161.13716,0,0,0,0,0,0,0,0,0.04,0,0,0,0.04,0,0,0,0,0,0,0,0,1,0,0,0,1,1,536.68,50,55.96,50.84389133,1.692939092,51.04,83016281.43,9.5,10.08194848,2.397667489,22.7184787,0.13,141.55,DoS-UDP_Flood
0,0,1,64,4.455249445,4.455249445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441,42,42,42,0,42,83132294.67,9.5,9.16515139,0,0,0,141.55,DDoS-ICMP_Flood
0,54,6,64,4.031924297,4.031924297,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83089692,9.5,10.39230485,0,0,0,141.55,DDoS-SYN_Flood
0,182,17,64,85.69904326,85.69904326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1911,182,182,182,0,182,83007023.9,9.5,19.07878403,0,0,0,141.55,DoS-UDP_Flood
1.327157171,90.18,6,64,1.258413785,1.258413785,0,0,1,0,0,0,0,0,0,1.67,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83362254.66,9.5,10.39230485,0,0,0,141.55,DDoS-SynonymousIP_Flood
0,54,6,64,18.28180887,18.28180887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83067352.96,9.5,10.39230485,0,0,0,141.55,DDoS-TCP_Flood
0,0,1,64,1.249971837,1.249971837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441,42,42,42,0,42,83128744.05,9.5,9.16515139,0,0,0,141.55,DDoS-ICMP_Flood
0,54,6,64,1.17705014,1.17705014,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83314070.3,9.5,10.39230485,0,0,0,141.55,DDoS-PSHACK_Flood
0,54,6,64,1.874423823,1.874423823,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83344762.4,9.5,10.39230485,0,0,0,141.55,DDoS-RSTFINFlood
1.073867605,126.36,6,64,2.057455394,2.057455394,0,0,1,0,0,0,0,0,0,2.34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83362214.55,9.5,10.39230485,0,0,0,141.55,DDoS-SynonymousIP_Flood
0.045059912,11135,17,64,7327.706805,7327.706805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,525,50,50,50,0,50,83123748.43,9.5,10,0,0,0,141.55,DDoS-UDP_Flood
0,54,6,64,16.36000152,16.36000152,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83094411.44,9.5,10.39230485,0,0,0,141.55,DDoS-SYN_Flood
0,162,17,64,2.245793057,2.245793057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1701,162,162,162,0,162,83007390.3,9.5,18,0,0,0,141.55,DoS-UDP_Flood
0,54,6,64,7.943101762,7.943101762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,82943162.27,9.5,10.39230485,0,0,0,141.55,DoS-TCP_Flood
0,54,6,64,16.77231848,16.77231848,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83314413.89,9.5,10.39230485,0,0,0,141.55,DDoS-PSHACK_Flood
0.008778741,67.5,6,64,57.4196776,57.4196776,0,0,0,0,1,1,0,0,0,0,0.25,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83314860.55,9.5,10.39230485,0,0,0,141.55,DDoS-PSHACK_Flood
0.04794172,25573.5,16.84,65.91,10773.09126,10773.09126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,526.6,50,51.6,50.0989058,0.384222277,50.2,83106957.98,9.5,10.0098811,0.544886109,1.862815477,0.08,141.55,DDoS-UDP_Flood
0,54,6,64,90.95905621,90.95905621,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83331130.34,9.5,10.39230485,0,0,0,141.55,DDoS-PSHACK_Flood
11.11791432,297882.8,6.6,149.1,25.90063272,25.90063272,0,0,0,0,0,1,0,0,0,0,0,47,366.7,0,1,0,0,0,0,0,1,0,0,0,0,1,1,4097.6,54,1514,270.4545747,477.2017138,94.6,166522965.1,13.5,23.25287424,676.1736263,230025.1443,1,244.6,BenignTraffic
2.311539135,162,6,64,1.297857183,1.297857183,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83362640.5,9.5,10.39230485,0,0,0,141.55,DDoS-SynonymousIP_Flood
0.119259577,61.56,6,64,2.347824437,2.347824437,0,0,1,0,0,0,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83361033.34,9.5,10.39230485,0,0,0,141.55,DDoS-SynonymousIP_Flood
0.087639129,35555,16.83,63.36,8680.897841,8680.897841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,526.8,50,51.8,50.20977397,0.545698749,50.1,83102854.19,9.5,10.02083417,0.772491449,1.753937909,0.18,141.55,DDoS-UDP_Flood
0,54,6,64,1.427970477,1.427970477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,82955828.51,9.5,10.39230485,0,0,0,141.55,DoS-TCP_Flood
0.105735807,24745.5,17,64,4824.645064,4824.645064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,525,50,50,50,0,50,83097619.97,9.5,10,0,0,0,141.55,DDoS-UDP_Flood
2.184740505,118.8,6,64,0.824014095,0.824014095,0,0,1,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83362221.33,9.5,10.39230485,0,0,0,141.55,DDoS-SynonymousIP_Flood
10.66852324,24884.5,6.6,59.7,64945.61193,64945.61193,0,0,0,0,0,1,0,0,0.1,0.9,0,87.2,179.8,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2859.4,66,1808.4,409.9347619,622.0126476,506.4,0.006630778,5.5,26.08728687,879.6587222,644218.6412,0.8,38.5,BenignTraffic
0.08786401,179978.81,16.83,63.36,3720.32266,3720.32266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5677.19,480.13,554,542.1393123,26.29218796,544.35,83711494.9,9.5,32.91406141,37.22981704,4689.227435,0.15,141.55,Mirai-udpplain
5.418614728,108,6,64,0.369098034,0.369098034,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,82981665.57,9.5,10.39230485,0,0,0,141.55,DoS-SYN_Flood
0.087119062,12887.54,16.62,63.95,10396.80896,10396.80896,0,0,0,0,0,0,0,0,0,0,0,0.1,0.11,0,0,0,0,0,0,0,0,1,0,0,0,1,1,534,50,58.1,50.47453354,1.823153575,55.7,83106302.11,9.5,10.02577318,1.520438793,15.64323988,0.08,141.55,DDoS-UDP_Flood
0.043177047,26875,17,64,12444.58251,12444.58251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,525,50,50,50,0,50,83106441.27,9.5,10,0,0,0,141.55,DDoS-UDP_Flood
0,0,1,64,0.401167644,0.401167644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441,42,42,42,0,42,83124059.72,9.5,9.16515139,0,0,0,141.55,DDoS-ICMP_Flood
5.453468914,106.92,5.94,63.36,0.363074788,0.363074788,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,567.84,54,54.84,54.06886438,0.226793536,54.06,82943053.48,9.5,10.39892976,0.321188621,0.376317647,0.14,141.55,DoS-TCP_Flood
0.170726485,23809.94,15.39,68.35,91.78922835,91.78922835,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8451.6,203.4,1479.44,809.7612848,557.700265,826.7,83366627.19,9.5,39.91930126,788.6193612,330679.0745,0.95,141.55,DDoS-UDP_Fragmentation
0,54,6,64,26.98273333,26.98273333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83093443.64,9.5,10.39230485,0,0,0,141.55,DDoS-SYN_Flood
0,54,6,64,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83365449.92,9.5,10.39230485,0,0,0,141.55,DDoS-SynonymousIP_Flood
0.428378563,86.4,6,64,2.799690641,2.799690641,0,0,1,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83361397.98,9.5,10.39230485,0,0,0,141.55,DDoS-SynonymousIP_Flood
0,0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441,42,42,42,0,42,83150159.56,9.5,9.16515139,0,0,0,141.55,DDoS-ICMP_Flood
0,58,6,47.3,37.92186829,37.92186829,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,319,58,58,58,0,58,3.00E-06,5.5,10.77032961,0,0,0,38.5,Recon-PortScan
2.500624566,3084965.62,17,64,2183.424542,2183.424542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5817,554,554,554,0,554,83784937.61,9.5,33.28663395,0,0,0,141.55,Mirai-udpplain
1.3224669,127.44,6,64,2.393214892,2.393214892,0,0,1,0,0,0,0,0,0,2.36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83365596.19,9.5,10.39230485,0,0,0,141.55,DDoS-SynonymousIP_Flood
0,54,6,64,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83332101.52,9.5,10.39230485,0,0,0,141.55,DDoS-PSHACK_Flood
0,54,6,64,22.53039826,22.53039826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83076191.99,9.5,10.39230485,0,0,0,141.55,DDoS-TCP_Flood
0,0,1,64,1.406757267,1.406757267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441,42,42,42,0,42,83482358.84,9.5,9.16515139,0,0,0,141.55,DDoS-ICMP_Flood
0,54,6,64,2.441492255,2.441492255,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83365431.36,9.5,10.39230485,0,0,0,141.55,DDoS-SynonymousIP_Flood
0,54,6,64,39.45818875,39.45818875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83071998.94,9.5,10.39230485,0,0,0,141.55,DDoS-TCP_Flood
1.263320487,36817,17,64,728.8030721,728.8030721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,525,50,50,50,0,50,83123761.16,9.5,10,0,0,0,141.55,DDoS-UDP_Flood
0.208502421,57.24,6,64,0.430116086,0.430116086,0,0,1,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83365685.03,9.5,10.39230485,0,0,0,141.55,DDoS-SynonymousIP_Flood
0,0,47,64,168.391842,168.391842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069,578,578,578,0,578,83647075.8,9.5,34,0,0,0,141.55,Mirai-greip_flood
0,54.04,6,65.91,4.963799083,4.963799083,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.76,54,54.76,54.10390959,0.2382795,54.04,83075913.34,9.5,10.40227169,0.337280851,0.320630065,0.19,141.55,DDoS-TCP_Flood
0,53.46,5.95,64.54,1.503128603,1.503128603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,570.52,54,57.52,54.21759275,0.845289009,54.44,83071564.74,9.5,10.41308973,1.198749441,9.016026909,0.08,141.55,DDoS-TCP_Flood
0,54,6,64,0.907294092,0.907294092,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83344933.43,9.5,10.39230485,0,0,0,141.55,DDoS-RSTFINFlood
0,53.46,5.94,63.36,20.26321917,20.26321917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.3,54,54.3,54.01677064,0.06885953,54.06,83072066.21,9.5,10.39393124,0.097836207,0.095813712,0.05,141.55,DDoS-TCP_Flood
0.05409771,23364,16.83,63.36,7942.577375,7942.577375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,526.5,50,51.5,50.13144063,0.415257027,50.1,83107461.32,9.5,10.01310472,0.588018996,1.184215687,0.15,141.55,DDoS-UDP_Flood
0,0,1,64,4.518269982,4.518269982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441,42,42,42,0,42,83124077.62,9.5,9.16515139,0,0,0,141.55,DDoS-ICMP_Flood
0,54,6,64,3.024718648,3.024718648,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83089233.14,9.5,10.39230485,0,0,0,141.55,DDoS-SYN_Flood
0.057907929,57.36,6,64,1.354263269,1.354263269,0,0,1,0,0,0,0,0,0,1.03,0.03,0,0.03,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83093441.49,9.5,10.39230485,0,0,0,141.55,DDoS-SYN_Flood
0.135540912,15037.5,17,64,2788.882713,2788.882713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,525,50,50,50,0,50,83098696.33,9.5,10,0,0,0,141.55,DDoS-UDP_Flood
0,0,0.99,63.36,159.2340312,159.2340312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,443.34,42,44.34,42.18087885,0.61739373,42.18,83149392.9,9.5,9.184763855,0.874488965,2.990124132,0.13,141.55,DDoS-ICMP_Flood
0,54,6,64,3.075941801,3.075941801,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83089337.67,9.5,10.39230485,0,0,0,141.55,DDoS-SYN_Flood
0,54,6,64,325.3079628,325.3079628,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83344093.64,9.5,10.39230485,0,0,0,141.55,DDoS-RSTFINFlood
0,54,6,64,165.1365802,165.1365802,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83089909.43,9.5,10.39230485,0,0,0,141.55,DDoS-SYN_Flood
0.044377809,12016.5,14.92,88.83,4901.434694,4901.434694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,553.8,50.2,56.2,52.73845406,2.798393486,52.6,83101863.5,9.5,10.26171677,3.960683877,26.34494598,0.3,141.55,DDoS-UDP_Flood
0,54,6,64,3.427089942,3.427089942,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83349392.14,9.5,10.39230485,0,0,0,141.55,DDoS-RSTFINFlood
0.01929945,59.28,6.11,64.64,5.424555928,5.424555928,0,1,0,1,0,0,0,0,0.99,0,0.99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,577.05,54,64.05,54.88065224,2.782222079,54.67,83343843.04,9.5,10.47473139,3.939727276,53.15944218,0.15,141.55,DDoS-RSTFINFlood
0,54,6,64,3.342329903,3.342329903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,82955729.22,9.5,10.39230485,0,0,0,141.55,DoS-TCP_Flood
0,54,6,64,328.4069425,328.4069425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83037138.81,9.5,10.39230485,0,0,0,141.55,DDoS-TCP_Flood
0,54,6,64,1.001445472,1.001445472,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83089346.07,9.5,10.39230485,0,0,0,141.55,DDoS-SYN_Flood
0,54,6,64,0.871203112,0.871203112,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,82943090.84,9.5,10.39230485,0,0,0,141.55,DoS-TCP_Flood
